,row,plc,horseno,horse,jockey,trainer,actualwt,declarwt,draw,lbw,runningpos,finishtime,winodds,date,raceno,class,distance,going,handicap,course,stake,venue,horse_ch,jockey_ch,trainer_ch,class_ch,going_ch,handicap_ch,course_ch,venue_ch
767,0,1,11.0,ENERGETIC CLASS(T082),L Salles,C W Chang,122.0,1071.0,10.0,-,7 8 8 1,1.22.26,34.0,2016-03-06,7,4,1400,GOOD,LOTUS BRIDGE HANDICAP,TURF - C COURSE,800000,Sha Tin,好力煌(T082),沈駱士,鄭俊偉,1,好地,蓮花大橋讓賽,草地 - C 賽道,沙田
768,0,1,2.0,COUNTRY MELODY(T011),B Prebble,J Size,123.0,1091.0,4.0,-,6 4 1,1.09.95,14.0,2016-03-09,7,2,1200,GOOD TO YIELDING,FENWICK HANDICAP,TURF - A COURSE,1650000,Happy Valley,鄉村輝煌(T011),柏寶,蔡約翰,1,好地至黏地,分域讓賽,草地 - A 賽道,跑馬地
769,0,1,5.0,DIAMOND DRAGON(V002),N Rawiller,K W Lui,128.0,1121.0,1.0,-,12 10 1,0.56.85,5.0,2016-03-13,7,3,1000,GOOD,THE KOWLOON CRICKET CLUB CENTENARY CUP (HANDICAP),TURF - C+3 COURSE,1165000,Sha Tin,鑽飾飛龍(V002),羅理雅,呂健威,1,好地,九龍木球會百週年紀念盃（讓賽）,草地 - C+3 賽道,沙田
770,0,1,7.0,TIMELY ARRIVED(S431),M L Yeung,Y S Tsui,119.0,1171.0,4.0,-,1 1 1,1.10.14,2.5,2016-03-16,7,3,1200,GOOD,HARBOUR VIEW HANDICAP,TURF - B COURSE,1165000,Happy Valley,及時取勝(S431),楊明綸,徐雨石,1,好地,港景讓賽,草地 - B 賽道,跑馬地
771,0,1,6.0,LUCKY BUBBLES(T211),B Prebble,K W Lui,127.0,1077.0,9.0,-,3 3 1,1.08.89,1.6,2016-03-20,7,1,1200,GOOD,VENGEANCE OF RAIN HANDICAP,TURF - A COURSE,2400000,Sha Tin,幸運如意(T211),柏寶,呂健威,1,好地,爪皇凌雨讓賽,草地 - A 賽道,沙田
772,0,1,9.0,HORSE OF FORTUNE(T118),K Teetan,A T Millard,113.0,1073.0,1.0,-,3 3 2 2 1,1.49.46,4.2,2016-03-23,7,1,1800,GOOD TO YIELDING,THE HAPPY VALLEY VASE (HANDICAP),TURF - C COURSE,2400000,Happy Valley,馬上發財(T118),田泰安,苗禮德,1,好地至黏地,跑馬地銀瓶（讓賽）,草地 - C 賽道,跑馬地
773,0,1,10.0,HELEN'S CHOICE(P185),K K Chiong,K W Lui,108.0,1202.0,1.0,-,7 6 1,1.09.14,8.9,2016-03-28,7,4,1200,GOOD,HYACINTH HANDICAP,ALL WEATHER TRACK,800000,Sha Tin,執子之手(P185),蔣嘉琦,呂健威,1,好地,風信子讓賽,全天候跑道,沙田
774,0,1,7.0,HAPPY SURVEYS(T248),J Moreira,J Size,123.0,1155.0,8.0,-,6 7 1,1.10.03,4.0,2016-03-31,7,3,1200,GOOD,SHAU KEI WAN HANDICAP,TURF - C+3 COURSE,1165000,Happy Valley,有心人(T248),莫雷拉,蔡約翰,1,好地,筲箕灣讓賽,草地 - C+3 賽道,跑馬地
775,0,1,4.0,BEAUTY ONLY(S411),N Callan,A S Cruz,123.0,1127.0,1.0,-,6 6 5 1,1.33.22,6.6,2016-04-03,7,1,1600,GOOD,THE CHAIRMAN'S TROPHY,TURF - B+2 COURSE,4000000,Sha Tin,美麗大師(S411),郭能,告東尼,1,好地,主席錦標,草地 - B+2 賽道,沙田
776,0,1,10.0,NORTHERN FALLS(T354),K C Leung,T P Yung,117.0,1097.0,14.0,-,1 1 1 1,1.38.77,11.0,2016-04-06,7,3,1650,GOOD,PORT SHELTER HANDICAP,ALL WEATHER TRACK,1165000,Sha Tin,步步領先(T354),梁家俊,容天鵬,1,好地,牛尾海讓賽,全天候跑道,沙田
777,0,1,5.0,HAMMER KING(V034),J Moreira,P F Yiu,130.0,1192.0,1.0,-,5 4 1,1.10.32,3.5,2016-04-10,7,3,1200,GOOD TO YIELDING,THE CUHK ALUMNI CUP (HANDICAP),TURF - C COURSE,1165000,Sha Tin,迫擊炮(V034),莫雷拉,姚本輝,1,好地至黏地,香港中文大學校友會聯會盃（讓賽）,草地 - C 賽道,沙田
778,0,1,1.0,SMART DECLARATION(S436),B Prebble,D E Ferraris,133.0,1149.0,11.0,-,8 6 1,0.57.41,12.0,2016-04-13,7,3,1000,GOOD TO YIELDING,NOONDAY GUN HANDICAP,TURF - A COURSE,1165000,Happy Valley,聰明申報(S436),柏寶,霍利時,1,好地至黏地,午炮讓賽,草地 - A 賽道,跑馬地
779,0,1,5.0,ROUGE ET BLANC(S353),Z Purton,C S Shum,128.0,1207.0,8.0,-,5 7 7 5 1,1.48.06,7.9,2016-04-16,7,4,1800,GOOD TO FIRM,THE COMMUNITY TEAM SPORTS HANDICAP,TURF - C+3 COURSE,800000,Sha Tin,紅白(S353),潘頓,沈集成,1,好地至快地,社區跑跳碰讓賽,草地 - C+3 賽道,沙田
780,0,1,3.0,GONNA RUN(T094),Z Purton,C Fownes,131.0,1045.0,3.0,-,8 7 8 1,1.40.40,6.7,2016-04-20,7,3,1650,GOOD,DES VOEUX ROAD CENTRAL HANDICAP,TURF - B COURSE,1165000,Happy Valley,勢必跑(T094),潘頓,方嘉柏,1,好地,德輔道中讓賽,草地 - B 賽道,跑馬地
781,0,1,8.0,FRIENDS OF NANJING(V140),C Schofield,T P Yung,123.0,1164.0,13.0,-,12 12 8 1,1.23.79,4.9,2016-04-24,7,3,1400,YIELDING,AUDEMARS PIGUET LADY MILLENARY HANDICAP,TURF - A COURSE,1165000,Sha Tin,南京之友(V140),史卓豐,容天鵬,1,黏地,愛彼ＬＡＤＹ　ＭＩＬＬＥＮＡＲＹ讓賽,草地 - A 賽道,沙田
782,0,1,8.0,MAGICAL BEAUTY(T342),Z Purton,A S Cruz,121.0,1116.0,3.0,-,5 4 4 1,1.40.48,2.5,2016-04-27,7,3,1650,GOOD,BUSAN HANDICAP,TURF - C COURSE,1165000,Happy Valley,變出美麗(T342),潘頓,告東尼,1,好地,釜山讓賽,草地 - C 賽道,跑馬地
783,0,1,1.0,CHAUTAUQUA(V638),T Berry,M Hawkes,126.0,1107.0,6.0,-,14 14 1,1.08.69,2.8,2016-05-01,7,1,1200,GOOD,THE CHAIRMAN'S SPRINT PRIZE,TURF - B COURSE,10000000,Sha Tin,尚多湖(V638),貝湯美,賀米高,1,好地,主席短途獎,草地 - B 賽道,沙田
784,0,1,1.0,ALMABABY(V057),Y T Cheng,Y S Tsui,133.0,1130.0,3.0,-,1 1 1,1.10.32,7.6,2016-05-04,7,3,1200,GOOD,SUFFOLK HANDICAP,TURF - C+3 COURSE,1165000,Happy Valley,亞馬寶寶(V057),鄭雨滇,徐雨石,1,好地,沙福讓賽,草地 - C+3 賽道,跑馬地
785,0,1,4.0,TRAVEL FIRST(T098),K K Chiong,C H Yip,125.0,1193.0,1.0,-,1 2 2 1,1.37.70,4.8,2016-05-14,7,3,1650,WET SLOW,THE HONG KONG RIDING FOR THE DISABLED ASSOCIATION CUP (HANDICAP),ALL WEATHER TRACK,1165000,Sha Tin,旅遊首席(T098),蔣嘉琦,葉楚航,1,濕慢地,香港傷健策騎協會盃（讓賽）,全天候跑道,沙田
786,0,1,10.0,RAPID TRIUMPH(S438),K C Leung,T P Yung,120.0,1063.0,7.0,-,10 10 10 1,1.40.74,18.0,2016-05-18,7,4,1650,GOOD,KAM TIN RIVER HANDICAP,TURF - B COURSE,800000,Happy Valley,捷捷勝(S438),梁家俊,容天鵬,1,好地,錦田河讓賽,草地 - B 賽道,跑馬地
787,0,1,13.0,FULL GLORY(T092),K C Ng,A S Cruz,112.0,1040.0,11.0,-,11 11 12 13 1,1.46.88,17.0,2016-05-22,7,3,1800,GOOD TO FIRM,MR MEDICI HANDICAP,TURF - A COURSE,1165000,Sha Tin,福勵(T092),吳嘉晉,告東尼,1,好地至快地,好先生讓賽,草地 - A 賽道,沙田
788,0,1,13.0,GALLANT ROCK(S240),K K Chiong,A T Millard,113.0,1158.0,5.0,-,1 2 1,0.55.86,8.7,2016-05-29,7,3,1000,GOOD,EAGLE'S NEST HANDICAP,TURF - A+3 COURSE,1165000,Sha Tin,快寶駒(S240),蔣嘉琦,苗禮德,1,好地,尖山讓賽,草地 - A+3 賽道,沙田
789,0,1,7.0,MINT MASTER(V180),C Schofield,A T Millard,119.0,1060.0,5.0,-,1 2 1,1.10.46,3.4,2016-06-01,7,3,1200,GOOD,WONG NAI CHUNG GAP HANDICAP,TURF - C+3 COURSE,1165000,Happy Valley,金友寶(V180),史卓豐,苗禮德,1,好地,黃泥涌峽讓賽,草地 - C+3 賽道,跑馬地
790,0,1,12.0,DEJA VU(T376),K C Leung,A Lee,116.0,1237.0,1.0,-,5 5 1,1.08.23,5.5,2016-06-05,7,3,1200,FAST,THE HONG KONG UNIVERSITY ALUMNI ASSOCIATION CHALLENGE CUP (HANDICAP),ALL WEATHER TRACK,1165000,Sha Tin,機緣再現(T376),梁家俊,李易達,1,快地,香港大學校友會挑戰盃（讓賽）,全天候跑道,沙田
791,0,1,1.0,HIT THE BID(P214),K K Chiong,A T Millard,126.0,1180.0,5.0,-,1 1 1,1.09.97,4.9,2016-06-15,7,3,1200,GOOD TO FIRM,WYNDHAM HANDICAP,TURF - B COURSE,1165000,Happy Valley,心花怒放(P214),蔣嘉琦,苗禮德,1,好地至快地,雲咸讓賽,草地 - B 賽道,跑馬地
792,0,1,11.0,SKY KING(V217),O Doleuze,C Fownes,119.0,1292.0,4.0,-,5 4 4 1,1.20.84,16.0,2016-06-19,7,3,1400,GOOD TO FIRM,LAPIS LAZULI HANDICAP,TURF - C+3 COURSE,1165000,Sha Tin,傾心星(V217),杜利萊,方嘉柏,1,好地至快地,青金石讓賽,草地 - C+3 賽道,沙田
793,0,1,12.0,APACHE SPIRIT(T095),Z Purton,C Fownes,120.0,1071.0,5.0,-,7 7 1,1.09.84,4.8,2016-06-22,7,3,1200,GOOD TO FIRM,LAI CHI CHONG HANDICAP,TURF - C COURSE,1165000,Happy Valley,罕曾見(T095),潘頓,方嘉柏,1,好地至快地,荔枝莊讓賽,草地 - C 賽道,跑馬地
794,0,1,4.0,RENAISSANCE ART(T197),N Rawiller,C Fownes,125.0,1085.0,2.0,-,5 7 8 11 1,2.00.21,5.3,2016-07-01,7,2,2000,GOOD TO FIRM,THE HONG KONG REUNIFICATION CUP (HANDICAP),TURF - A+3 COURSE,1650000,Sha Tin,文藝復興(T197),羅理雅,方嘉柏,2,好地至快地,香港回歸盃（讓賽）,草地 - A+3 賽道,沙田
795,0,1,3.0,THE SYLPH(T055),J Moreira,D E Ferraris,131.0,1011.0,2.0,-,5 6 5 1,1.40.99,4.4,2016-07-06,7,4,1650,GOOD,THE KING HANDICAP,TURF - A COURSE,800000,Happy Valley,怡德(T055),莫雷拉,霍利時,1,好地,馬中之王讓賽,草地 - A 賽道,跑馬地
796,0,1,7.0,DRAGON MASTER(V099),Z Purton,C W Chang,123.0,1079.0,2.0,-,6 5 1,0.55.92,2.9,2016-09-18,7,3,1000,GOOD TO FIRM,WO TIK HANDICAP,TURF - C+3 COURSE,1235000,Sha Tin,皇仁大師(V099),潘頓,鄭俊偉,1,好地至快地,禾笛讓賽,草地 - C+3 賽道,沙田
797,0,1,1.0,CAGA FORCE(S160),N Rawiller,C S Shum,133.0,1047.0,10.0,-,3 3 1,1.10.73,14.0,2016-09-21,7,3,1200,GOOD TO FIRM,CHA KWO LING HANDICAP,TURF - C COURSE,1235000,Happy Valley,卡加動力(S160),羅理雅,沈集成,1,好地至快地,茶果嶺讓賽,草地 - C 賽道,跑馬地
798,0,1,2.0,TEN FLAMES(S447),T H So,L Ho,127.0,1107.0,5.0,-,7 7 6 1,1.41.60,41.0,2016-10-05,7,3,1650,GOOD,THE KWOON CHUNG BUS CUP (HANDICAP),TURF - A COURSE,1235000,Happy Valley,騰煌(S447),蘇狄雄,何良,1,好地,冠忠巴士盃（讓賽）,草地 - A 賽道,跑馬地
799,0,1,5.0,BEAUTY MASTER(V135),Z Purton,A S Cruz,123.0,1123.0,7.0,-,4 4 1,0.56.94,2.6,2016-10-08,7,3,1000,GOOD TO FIRM,THE POK OI CUP (HANDICAP),TURF - B+2 COURSE,1235000,Sha Tin,美麗皇牌(V135),潘頓,告東尼,1,好地至快地,博愛盃（讓賽）,草地 - B+2 賽道,沙田
800,0,1,5.0,MOMENT OF POWER(V138),K K Chiong,P O'Sullivan,120.0,1074.0,3.0,-,1 1 1,0.57.56,3.3,2016-10-26,7,3,1000,GOOD TO FIRM,WONG CHUK HANG HANDICAP,TURF - C+3 COURSE,1235000,Happy Valley,實力飛駒(V138),蔣嘉琦,蘇保羅,1,好地至快地,黃竹坑讓賽,草地 - C+3 賽道,跑馬地
801,0,1,3.0,PRECISION KING(P134),N Rawiller,T P Yung,128.0,1158.0,7.0,-,1 1 1 1,1.41.89,24.0,2016-10-30,7,2,1650,GOOD,THE HONG KONG GOLF CLUB CENTENARY CUP (HANDICAP),TURF - A COURSE,1750000,Happy Valley,天時駿駒(P134),羅理雅,容天鵬,1,好地,香港高爾夫球會百週年紀念盃（讓賽）,草地 - A 賽道,跑馬地
802,0,1,3.0,BEAUTY ONLY(S411),Z Purton,A S Cruz,123.0,1137.0,8.0,-,8 9 8 1,1.33.79,3.3,2016-11-20,7,1,1600,GOOD,THE BOCHK WEALTH MANAGEMENT JOCKEY CLUB MILE,TURF - B+2 COURSE,4000000,Sha Tin,美麗大師(S411),潘頓,告東尼,1,好地,中銀理財馬會一哩錦標,草地 - B+2 賽道,沙田
803,0,1,11.0,SUNNY WIN(V254),T H So,L Ho,116.0,1214.0,10.0,-,6 3 2 1,1.41.21,8.8,2016-11-23,7,3,1650,GOOD,HUNG HOM HANDICAP,TURF - C+3 COURSE,1235000,Happy Valley,太陽旺旺(V254),蘇狄雄,何良,1,好地,紅磡讓賽,草地 - C+3 賽道,跑馬地
804,0,1,6.0,WORLD RECORD(V040),C Schofield,A T Millard,126.0,1049.0,12.0,-,9 4 2 1,1.22.67,7.8,2016-12-04,7,4,1400,GOOD TO FIRM,MIDDLE HANDICAP,TURF - C+3 COURSE,840000,Sha Tin,世界紀錄(V040),史卓豐,苗禮德,1,好地至快地,中間讓賽,草地 - C+3 賽道,沙田
805,0,1,12.0,MUTUAL JOY(T282),M Demuro,L Ho,116.0,1036.0,1.0,-,12 12 12 1,1.40.58,9.1,2016-12-07,7,4,1650,GOOD TO FIRM,LONGINES INTERNATIONAL JOCKEYS' CHAMPIONSHIP (HANDICAP) - 3RD LEG,TURF - B COURSE,1008000,Happy Valley,聚歡笑(T282),杜滿萊,何良,1,好地至快地,浪琴表國際騎師錦標賽（讓賽）－第三關,草地 - B 賽道,跑馬地
806,0,1,5.0,BEAUTY ONLY(S411),Z Purton,A S Cruz,126.0,1156.0,13.0,-,11 12 9 1,1.33.48,6.0,2016-12-11,7,1,1600,GOOD,THE LONGINES HONG KONG MILE,TURF - A COURSE,23000000,Sha Tin,美麗大師(S411),潘頓,告東尼,1,好地,浪琴表香港一哩錦標,草地 - A 賽道,沙田
807,0,1,5.0,MARVEL HERO(T311),J Moreira,C Fownes,127.0,983.0,1.0,-,6 8 8 1,1.39.73,3.0,2016-12-14,7,3,1650,GOOD TO FIRM,TAI KOK TSUI HANDICAP,TURF - C COURSE,1235000,Happy Valley,萬馬飛騰(T311),莫雷拉,方嘉柏,1,好地至快地,大角咀讓賽,草地 - C 賽道,跑馬地
808,0,1,1.0,HAMMER KING(V034),K C Leung,P F Yiu,129.0,1194.0,8.0,-,5 4 1,1.09.48,14.0,2016-12-17,7,3,1200,GOOD TO FIRM,LUKFOOK JEWELLERY LOVE FOREVER COLLECTION HANDICAP,TURF - C+3 COURSE,1235000,Sha Tin,迫擊炮(V034),梁家俊,姚本輝,1,好地至快地,六福珠寶愛恆久系列讓賽,草地 - C+3 賽道,沙田
809,0,1,5.0,HARBOUR MASTER(S145),Z Purton,J Moore,123.0,1168.0,11.0,-,11 9 9 9 1,1.49.83,11.0,2017-01-04,7,1,1800,GOOD,THE JANUARY CUP (HANDICAP),TURF - A COURSE,3000000,Happy Valley,活力歡騰(S145),潘頓,約翰摩亞,1,好地,一月盃（讓賽）,草地 - A 賽道,跑馬地
810,0,1,1.0,FIVE UP HIGH(S276),K K Chiong,A T Millard,128.0,1132.0,2.0,-,2 1 1 1,1.22.32,12.0,2017-01-08,7,4,1400,GOOD TO FIRM,IRIS HANDICAP,TURF - C COURSE,840000,Sha Tin,好愉快(S276),蔣嘉琦,苗禮德,1,好地至快地,蝴蝶花讓賽,草地 - C 賽道,沙田
811,0,1,5.0,SPEEDY LONGWAH(S242),A Badel,C S Shum,125.0,1128.0,2.0,-,4 4 3 1,1.40.14,27.0,2017-01-11,7,2,1650,GOOD,CHOI WAN HANDICAP,TURF - B COURSE,1750000,Happy Valley,金滙龍華(S242),巴度,沈集成,1,好地,彩雲讓賽,草地 - B 賽道,跑馬地
812,0,1,5.0,HANG'S DECISION(T262),K C Leung,W Y So,126.0,1090.0,7.0,-,9 8 1,1.09.66,17.0,2017-01-14,7,3,1200,GOOD,LONG VALLEY HANDICAP,TURF - C+3 COURSE,1235000,Sha Tin,恆駿寶駒(T262),梁家俊,蘇偉賢,1,好地,塱原讓賽,草地 - C+3 賽道,沙田
813,0,1,1.0,VANILLA(P439),M L Yeung,C Fownes,131.0,1100.0,2.0,-,9 7 8 2 1,1.47.54,6.4,2017-01-18,7,4,1800,GOOD,MORSE PARK HANDICAP,ALL WEATHER TRACK,840000,Sha Tin,雲呢拿(P439),楊明綸,方嘉柏,1,好地,摩士公園讓賽,全天候跑道,沙田
814,0,1,14.0,DINOZZO(V246),J Moreira,J Size,116.0,1047.0,14.0,-,8 6 5 4 1,1.47.11,1.7,2017-01-22,7,2,1800,GOOD,PO YAN HANDICAP,TURF - A COURSE,1750000,Sha Tin,達羅素(V246),莫雷拉,蔡約翰,1,好地,普仁讓賽,草地 - A 賽道,沙田
815,0,1,6.0,NITRO EXPRESS(T353),N Callan,D E Ferraris,124.0,1159.0,5.0,-,6 7 6 1,1.39.50,3.6,2017-01-25,7,3,1650,GOOD,THE HONG KONG CLUB CHALLENGE CUP (HANDICAP),TURF - C+3 COURSE,1235000,Happy Valley,爪皇烈焰(T353),郭能,霍利時,1,好地,香港會挑戰盃（讓賽）,草地 - C+3 賽道,跑馬地
816,0,1,6.0,INVINCIBLE DRAGON(V166),S Clipperton,J Moore,125.0,1158.0,9.0,-,9 11 10 1,1.20.75,5.0,2017-03-05,7,1,1400,GOOD TO FIRM,THE HONG KONG MACAU TROPHY (HANDICAP),TURF - C COURSE,2500000,Sha Tin,無敵飛龍(V166),祈普敦,約翰摩亞,1,好地至快地,港澳盃（讓賽）,草地 - C 賽道,沙田
817,0,1,3.0,ANDOYAS(T109),Z Purton,D J Hall,126.0,1010.0,3.0,-,11 11 11 11 1,1.49.41,5.2,2017-03-08,7,3,1800,GOOD,GLOUCESTER HANDICAP,TURF - A COURSE,1235000,Happy Valley,大情人(T109),潘頓,賀賢,1,好地,告士打讓賽,草地 - A 賽道,跑馬地
818,0,1,11.0,BRAVO WATCHMAN(A102),J Moreira,W Y So,118.0,1228.0,7.0,-,4 3 1,0.56.22,1.5,2017-03-12,7,3,1000,GOOD,DENDROBIUM HANDICAP,TURF - C+3 COURSE,1235000,Sha Tin,彪形猛漢(A102),莫雷拉,蘇偉賢,1,好地,石斛蘭讓賽,草地 - C+3 賽道,沙田
819,0,1,1.0,PIKACHU(S298),J Moreira,D E Ferraris,133.0,1142.0,6.0,-,4 4 4 1,1.39.31,7.8,2017-03-15,7,3,1650,GOOD,TIN WAN HANDICAP,TURF - B COURSE,1235000,Happy Valley,比卡超(S298),莫雷拉,霍利時,1,好地,田灣讓賽,草地 - B 賽道,跑馬地
820,0,1,9.0,MARVEL HERO(T311),J Moreira,C Fownes,115.0,977.0,7.0,-,10 10 4 1 1,1.48.05,2.8,2017-03-22,7,1,1800,GOOD,THE HAPPY VALLEY VASE (HANDICAP),TURF - C COURSE,2500000,Happy Valley,萬馬飛騰(T311),莫雷拉,方嘉柏,1,好地,跑馬地銀瓶（讓賽）,草地 - C 賽道,跑馬地
821,0,1,6.0,MAGIC LEGEND(A170),D Whyte,J Moore,126.0,1021.0,8.0,-,1 1 1,1.09.84,3.2,2017-03-26,7,2,1200,GOOD,DUDDELL HANDICAP,TURF - A+3 COURSE,1750000,Sha Tin,駿皇綵(A170),韋達,約翰摩亞,1,好地,都爹利讓賽,草地 - A+3 賽道,沙田
822,0,1,11.0,HIGH VOLATILITY(V081),K Teetan,K W Lui,115.0,1155.0,1.0,-,1 1 1 1,1.39.51,8.9,2017-03-29,7,3,1650,GOOD TO FIRM,JARDINE HANDICAP,TURF - C+3 COURSE,1235000,Happy Valley,勁有波幅(V081),田泰安,呂健威,1,好地至快地,渣甸讓賽,草地 - C+3 賽道,跑馬地
823,0,1,8.0,KINGSFIELD(T403),K C Leung,R Gibson,122.0,1123.0,1.0,-,1 1 1 1,1.21.93,8.1,2017-04-02,7,3,1400,GOOD TO FIRM,THE CUHK ALUMNI CUP (HANDICAP),TURF - B+2 COURSE,1235000,Sha Tin,勇霸神駒(T403),梁家俊,高伯新,1,好地至快地,香港中文大學校友會聯會盃（讓賽）,草地 - B+2 賽道,沙田
824,0,1,1.0,D B PIN(V344),Z Purton,J Size,133.0,1120.0,1.0,-,4 3 1,1.07.59,2.3,2017-04-05,7,2,1200,GOOD,CHUN SHEK HANDICAP,ALL WEATHER TRACK,1750000,Sha Tin,翩翩(V344),潘頓,蔡約翰,1,好地,秦石讓賽,全天候跑道,沙田
825,0,1,10.0,HEALTHY LUCK(A064),D Whyte,K L Man,117.0,1031.0,4.0,-,1 1 1,1.09.87,3.4,2017-04-12,7,3,1200,GOOD,THE MERLION HANDICAP,TURF - A COURSE,1235000,Happy Valley,叫關健康(A064),韋達,文家良,1,好地,魚尾獅讓賽,草地 - A 賽道,跑馬地
826,0,1,5.0,LUCKY GUY(T349),Z Purton,C H Yip,122.0,1184.0,12.0,-,7 6 1,1.08.88,5.0,2017-04-17,7,3,1200,GOOD TO FIRM,MOUNT COLLINSON HANDICAP,TURF - C+3 COURSE,1235000,Sha Tin,老友威威(T349),潘頓,葉楚航,1,好地至快地,歌連臣山讓賽,草地 - C+3 賽道,沙田
827,0,1,1.0,PACKING DRAGON(T230),C Schofield,P F Yiu,132.0,1192.0,12.0,-,3 2 2 2 1,1.49.77,6.5,2017-05-10,7,2,1800,GOOD TO FIRM,CORNWALL HANDICAP,TURF - A COURSE,1750000,Happy Valley,包裝騎士(T230),史卓豐,姚本輝,1,好地至快地,歌和老讓賽,草地 - A 賽道,跑馬地
828,0,1,4.0,LUCKY DOLLAR(A021),Z Purton,T P Yung,125.0,1173.0,2.0,-,3 6 1,0.56.71,2.7,2017-05-13,7,3,1000,GOOD,THE LI CUP (HANDICAP),TURF - C COURSE,1235000,Sha Tin,幸運美金(A021),潘頓,容天鵬,1,好地,李福深盃（讓賽）,草地 - C 賽道,沙田
829,0,1,7.0,SUPER TURBO(V310),J Moreira,D J Hall,123.0,1030.0,3.0,-,9 9 1,1.09.25,2.1,2017-05-17,7,2,1200,GOOD TO FIRM,THE FRANCE GALOP CUP (HANDICAP),TURF - B COURSE,1750000,Happy Valley,順勢寶(V310),莫雷拉,賀賢,1,好地至快地,法國賽馬會盃（讓賽）,草地 - B 賽道,跑馬地
830,0,1,2.0,STAR OF YAN OI(T389),M F Poon,T P Yung,121.0,1267.0,10.0,-,9 9 1,1.09.26,4.3,2017-05-21,7,3,1200,GOOD,CHAMOMILE HANDICAP,ALL WEATHER TRACK,1235000,Sha Tin,仁愛之星(T389),潘明輝,容天鵬,1,好地,洋甘菊讓賽,全天候跑道,沙田
831,0,1,10.0,RED KYLIN(T052),K Teetan,P F Yiu,120.0,1093.0,2.0,-,3 3 1,1.09.40,7.7,2017-06-07,7,3,1200,GOOD TO FIRM,VIOLET HILL HANDICAP,TURF - A COURSE,1235000,Happy Valley,火麒麟(T052),田泰安,姚本輝,1,好地至快地,紫羅蘭山讓賽,草地 - A 賽道,跑馬地
832,0,1,8.0,WILLIE WAY(T281),K Teetan,P O'Sullivan,123.0,1114.0,5.0,-,10 9 6 1,1.39.35,6.1,2017-06-18,7,3,1650,WET SLOW,HAPPY VALLEY CLUBHOUSE HANDICAP,ALL WEATHER TRACK,1235000,Sha Tin,威利熱流(T281),田泰安,蘇保羅,1,濕慢地,跑馬地會所讓賽,全天候跑道,沙田
833,0,1,3.0,TIME WARP(A066),K C Ng,A S Cruz,124.0,1209.0,8.0,-,1 1 1 1,1.38.90,3.5,2017-06-28,7,2,1650,GOOD TO FIRM,HOI HA HANDICAP,TURF - C+3 COURSE,1750000,Happy Valley,馬克羅斯(A066),吳嘉晉,告東尼,1,好地至快地,海下讓賽,草地 - C+3 賽道,跑馬地
834,0,1,10.0,GREEN ENERGY(A095),Z Purton,L Ho,123.0,1118.0,11.0,-,2 4 2 1,1.35.95,7.2,2017-07-16,7,3,1600,GOOD TO YIELDING,ENTRAPMENT HANDICAP,TURF - C COURSE,1235000,Sha Tin,環保動力(A095),潘頓,何良,1,好地至黏地,盈彩繽紛讓賽,草地 - C 賽道,沙田
835,0,1,4.0,BRILLIANT SHINE(S099),N Callan,C H Yip,130.0,1071.0,2.0,-,5 6 8 1,1.40.14,3.9,2015-06-03,8,2,1650,GOOD TO FIRM,WONG NAI CHUNG GAP HANDICAP,TURF - A COURSE,1500000,Happy Valley,聰敏不凡(S099),郭能,葉楚航,1,好地至快地,黃泥涌峽讓賽,草地 - A 賽道,跑馬地
836,0,1,1.0,WINNIE'S HORSE(P169),M L Yeung,K W Lui,131.0,1200.0,1.0,-,1 1 1 1 1,1.48.49,26.0,2015-06-07,8,3,1800,GOOD,HKU FACULTIES OF ARCHITECTURE AND ARTS HANDICAP,ALL WEATHER TRACK,1060000,Sha Tin,卓爾名駒(P169),楊明綸,呂健威,1,好地,港大建築學院與文學院讓賽,全天候跑道,沙田
837,0,1,10.0,HIGH FIVE(T200),D Whyte,A T Millard,121.0,1062.0,1.0,-,5 5 1,1.09.38,3.0,2015-06-10,8,2,1200,GOOD TO FIRM,CHAK ON HANDICAP,TURF - B COURSE,1500000,Happy Valley,開心神駒(T200),韋達,苗禮德,1,好地至快地,澤安讓賽,草地 - B 賽道,跑馬地
838,0,1,4.0,SECRET SHAM(P174),N Rawiller,J Moore,126.0,1168.0,9.0,-,3 1 1 1,1.21.46,20.0,2015-06-14,8,1,1400,GOOD TO FIRM,THE PRINCE JEWELLERY & WATCH PREMIER CUP (HANDICAP),TURF - B+2 COURSE,2750000,Sha Tin,風花雪月(P174),羅理雅,約翰摩亞,1,好地至快地,太子珠寶鐘錶精英盃（讓賽）,草地 - B+2 賽道,沙田
839,0,1,9.0,THE PRINCE(L241),Z Purton,C Fownes,120.0,1177.0,6.0,-,1 1 1,1.10.17,13.0,2015-06-17,8,3,1200,GOOD TO FIRM,BROOM HANDICAP,TURF - C COURSE,1060000,Happy Valley,星運俊爵(L241),潘頓,方嘉柏,1,好地至快地,蟠龍讓賽,草地 - C 賽道,跑馬地
840,0,1,3.0,BERLINI(P359),G Mosse,D J Hall,128.0,1006.0,14.0,-,14 14 12 1,1.23.90,32.0,2015-06-21,8,3,1400,YIELDING,THE MEMBERS CUP (HANDICAP),TURF - C COURSE,1060000,Sha Tin,貝連利(P359),巫斯義,賀賢,1,黏地,會員盃（讓賽）,草地 - C 賽道,沙田
